topic,url,index,ratings,total,snapshot,title
culture_politics,http://www.nytimes.com/2009/08/14/health/policy/14panel.html,1560,"0,0,0,0,0",0,/static/snapshots/l/url1560.jpg,http://www.nytimes.com/2009/08/14/health/policy/14panel.html
culture_politics,http://www.americanthinker.com/2012/04/the_death_panels_loving_embrace.html,1561,"0,0,0,0,0",0,/static/snapshots/l/url1561.jpg,Articles: The Death Panel's Loving Embrace
arts_entertainment,http://www.americanthinker.com/blog/2012/03/sarah_palin_was_right_about_death_panels.html,1562,"0,0,0,0,0",0,/static/snapshots/l/url1562.jpg,Blog: Sarah Palin was right about death panels
culture_politics,http://ordinary-gentlemen.com/canada/2012/05/18/death-panels-canadian-edition/,1563,"0,0,0,0,0",0,/static/snapshots/l/url1563.jpg,The League of Ordinary Gentlemen
arts_entertainment,http://www.factcheck.org/2012/04/death-panels-redux/,1564,"0,0,0,0,0",0,/static/snapshots/l/url1564.jpg,FactCheck.org : &#8216;Death Panels&#8217; Redux
culture_politics,http://www.politifact.com/truth-o-meter/article/2009/dec/18/politifact-lie-year-death-panels/,1565,"0,0,0,0,0",0,/static/snapshots/l/url1565.jpg,PolitiFact | PolitiFact&#39;s Lie of the Year: &#39;Death panels&#39;
arts_entertainment,http://www.star-telegram.com/2012/03/24/3833274/texas-has-had-death-panels-since.html,1566,"0,0,0,0,0",0,/static/snapshots/l/url1566.jpg,"Texas has had 'death panels' since 1999 | Editorials & Opinions | Fort Worth, Arlington, Nort..."
health,http://www.therightscoop.com/shock-brain-surgeon-confirms-obamacare-rations-care-has-death-panels/,1567,"0,0,0,0,0",0,/static/snapshots/l/url1567.jpg,"SHOCK &#8211; Brain surgeon confirms ObamaCare rations care, has death panels! &raquo; The Right Scoop -"
culture_politics,http://videocafe.crooksandliars.com/david/santorum-romney-and-obama-both-created-death,1568,"0,0,0,0,0",0,/static/snapshots/l/url1568.jpg,Santorum: Romney and Obama Both Created &#039;Death Panels&#039; | Video Cafe
health,http://www.annals.org/content/156/5/394,1569,"0,0,0,0,0",0,/static/snapshots/l/url1569.jpg,Annals of Internal Medicine | Death Panels
culture_politics,http://www.lifenews.com/2012/03/22/house-votes-to-repeal-ipab-obamacare-death-panels/,1570,"0,0,0,0,0",0,/static/snapshots/l/url1570.jpg,"House Votes to Repeal IPAB, Obamacare ""Death Panels"" | LifeNews.com"
arts_entertainment,http://www.esquire.com/blogs/politics/death-panels-are-real-4718193,1571,"0,0,0,0,0",0,/static/snapshots/l/url1571.jpg,Death Panels Are Real - Death Panel Definition at Senior Community Center - Esquire
culture_politics,http://www.washingtonpost.com/blogs/election-2012/post/gingrich-palin-was-right-on-death-panels/2011/10/11/gIQATUPqdL_blog.html,1572,"0,0,0,0,0",0,/static/snapshots/l/url1572.jpg,Gingrich: Sarah Palin was right on death panels (Debate video) - The Washington Post
culture_politics,http://spectator.org/archives/2012/03/02/death-panel-malpractice,1573,"0,0,0,0,0",0,/static/snapshots/l/url1573.jpg,The American Spectator : Death Panel Malpractice
culture_politics,http://www.newsmax.com/Headline/obama-death-panels-medicare/2010/12/26/id/381043,1574,"0,0,0,0,0",0,/static/snapshots/l/url1574.jpg,Obama Embraces 'Death Panel' Concept in Medicare Rule
culture_politics,http://online.wsj.com/article/SB10001424052970203731004576045702803914780.html,1575,"0,0,0,0,0",0,/static/snapshots/l/url1575.jpg,Review &amp; Outlook: Death Panels Revisited - WSJ.com
culture_politics,http://www.huffingtonpost.com/2012/02/06/santorum-death-panels-mitt-romney_n_1257542.html,1576,"0,0,0,0,0",0,/static/snapshots/l/url1576.jpg,Rick Santorum 'Death Panels' Speech: Mitt Romney 'Incapable' Of Making Case Against 'Obamacare'
arts_entertainment,http://www.boston.com/bostonglobe/editorial_opinion/oped/articles/2011/01/22/the_reality_of_death_panels/,1577,"0,0,0,0,0",0,/static/snapshots/l/url1577.jpg,The reality of death panels - The Boston Globe
health,http://www.salon.com/2009/08/11/denial_of_care/,1578,"0,0,0,0,0",0,/static/snapshots/l/url1578.jpg,The &#8220;death panels&#8221; are already here - Salon.com
culture_politics,http://dissenter.firedoglake.com/2012/04/29/obamas-death-panels-jeremy-scahill-at-the-drone-summit-video/,1579,"0,0,0,0,0",0,/static/snapshots/l/url1579.jpg,Obama&#8217;s Death Panels: Jeremy Scahill at the Drone Summit [VIDEO] |  The Dissenter
arts_entertainment,http://maddowblog.msnbc.msn.com/_news/2012/02/24/10497644-santorums-dutch-death-panels?lite,1580,"0,0,0,0,0",0,/static/snapshots/l/url1580.jpg,Santorum's Dutch death panels - The Maddow Blog
culture_politics,http://mediamatters.org/research/200908100054,1581,"0,0,0,0,0",0,/static/snapshots/l/url1581.jpg,"Fox News personalities advance Palin's ""death panel"" claim | Research | Media Matters for America"
health,http://www.youtube.com/watch?v=5ZrvqWcPxgQ,1582,"0,0,0,0,0",0,/static/snapshots/l/url1582.jpg,Obama&#39;s Death Panels - YouTube
science_technology,http://www.infowars.com/bill-gates-favors-death-panel-and-vaccines-to-decrease-world%E2%80%99s-population/,1583,"0,0,0,0,0",0,/static/snapshots/l/url1583.jpg,&raquo; Bill Gates Favors Death Panel and Vaccines To Decrease World’s Population Alex Jones&#039; Infowars: There&#039;s a war on for your mind!
arts_entertainment,http://www.motherjones.com/politics/2011/01/gop-resurrects-death-panels,1584,"0,0,0,0,0",0,/static/snapshots/l/url1584.jpg,It&#039;s Alive! GOPers Resurrect &quot;Death Panels&quot;  | Mother Jones
arts_entertainment,http://www.nypost.com/p/news/opinion/opedcolumnists/here_come_death_panels_rOgtOinGhJgRdmCYR9JtcK,1585,"0,0,0,0,0",0,/static/snapshots/l/url1585.jpg,What the 'death panels' mean--Rich Lowry - NYPOST.com
arts_entertainment,http://www.dickmorris.com/kill-the-obamacare-death-panels-dick-morris-tv-lunch-alert/,1586,"0,0,0,0,0",0,/static/snapshots/l/url1586.jpg,Dickmorris.com
culture_politics,http://www.theatlantic.com/health/archive/2012/03/moving-away-from-death-panels-health-reform-for-the-way-we-die/253683/,1587,"0,0,0,0,0",0,/static/snapshots/l/url1587.jpg,Moving Away From Death Panels: Health Reform for the Way We Die - Ira Byock - The Atlantic
culture_politics,http://www.csmonitor.com/USA/Politics/2010/1227/Death-panels-controversy-Is-Obama-avoiding-Congress,1588,"0,0,0,0,0",0,/static/snapshots/l/url1588.jpg,'Death panels' controversy: Is Obama avoiding Congress? - CSMonitor.com
arts_entertainment,http://blogs.the-american-interest.com/wrm/2012/04/22/are-death-panels-making-a-comeback/,1589,"0,0,0,0,0",0,/static/snapshots/l/url1589.jpg,Are Death Panels Making A Comeback? | Via Meadia
culture_politics,http://dailycaller.com/2011/11/29/lame-duck-barney-frank-joins-effort-to-repeal-obamacare-death-panels/,1590,"0,0,0,0,0",0,/static/snapshots/l/url1590.jpg,Lame-duck Barney Frank joins effort to repeal Obamacare &#8216;death panels&#8217; | The Daily Caller
culture_politics,http://www.forbes.com/sites/rickungar/2011/01/05/arizona-death-panel-claims-another-victim/,1591,"0,0,0,0,0",0,/static/snapshots/l/url1591.jpg,Arizona Death Panel Claims Another Victim - Forbes
culture_politics,http://lewrockwell.com/gregory/gregory241.html,1592,"0,0,0,0,0",0,/static/snapshots/l/url1592.jpg,Obama&#146;s Very Real Death Panel by Anthony Gregory
culture_politics,http://www.freedomworks.org/blog/daniel-anderson/why-we-need-to-repeal-ipab,1593,"0,0,0,0,0",0,/static/snapshots/l/url1593.jpg,Let’s Repeal the IPAB “Death Panel” | FreedomWorks
culture_politics,http://articles.cnn.com/2009-06-15/world/iran.elections.qa_1_amir-taheri-votes-cast-presidential-elections?_s=PM:WORLD,1594,"0,0,0,0,0",0,/static/snapshots/l/url1594.jpg,Q &amp; A: Was the Iranian election rigged? - CNN
culture_politics,"http://www.time.com/time/specials/packages/article/0,28804,1904645_1904644_1904643,00.html",1595,"0,0,0,0,0",0,/static/snapshots/l/url1595.jpg,Was Ahmadinejad's Win Rigged? - Five Reasons to Suspect Iran's Election Results - TIME
culture_politics,http://www.huffingtonpost.com/cenk-uygur/iranian-elections-were-ob_b_215230.html,1596,"0,0,0,0,0",0,/static/snapshots/l/url1596.jpg,Cenk Uygur: Iranian Elections Were Obviously Rigged
culture_politics,http://hotair.com/archives/2009/06/13/senior-us-official-yes-the-iranian-election-was-rigged/,1597,"0,0,0,0,0",0,/static/snapshots/l/url1597.jpg,"Senior U.S. official: Yes, the Iranian election was rigged; Update: 50-100 dead? Update: We&#8217;ll still work with Iran, says White House &laquo;  Hot Air"
science_technology,http://www.washingtonpost.com/wp-dyn/content/article/2009/06/20/AR2009062000004.html,1598,"0,0,0,0,0",0,/static/snapshots/l/url1598.jpg,The Devil Is in the Digits: Evidence That Iran's Election Was Rigged
culture_politics,http://www.elvinlim.com/2009/06/was-iranian-election-rigged-or-not.html,1599,"0,0,0,0,0",0,/static/snapshots/l/url1599.jpg,"Out on a Lim: Was the Iranian ""Election"" Rigged or Not?"
culture_politics,http://www.consortiumnews.com/2009/092109.html,1600,"0,0,0,0,0",0,/static/snapshots/l/url1600.jpg,Consortiumnews.com
culture_politics,http://www.youtube.com/watch?v=qQjjaaeLP-k,1601,"0,0,0,0,0",0,/static/snapshots/l/url1601.jpg,Were the Iranian Elections Rigged? Interview with Kaveh Afrasiabi - YouTube
culture_politics,http://en.wikipedia.org/wiki/2009%E2%80%932010_Iranian_election_protests,1602,"0,0,0,0,0",0,/static/snapshots/l/url1602.jpg,"2009–2010 Iranian election protests - Wikipedia, the free encyclopedia"
culture_politics,http://nerdfighters.ning.com/profiles/blogs/iran-election-rigged,1603,"0,0,0,0,0",0,/static/snapshots/l/url1603.jpg,Iran Election Rigged? - Nerdfighters
culture_politics,http://wiki.answers.com/Q/Was_Iran's_election_rigged,1604,"0,0,0,0,0",0,/static/snapshots/l/url1604.jpg,Was Iran's election rigged
culture_politics,http://www.innworldreport.net/inn/index.php?option=com_content&view=article&id=1003:was-irans-election-rigged-&catid=36:international&Itemid=1,1605,"0,0,0,0,0",0,/static/snapshots/l/url1605.jpg,Was Iran's election rigged?
culture_politics,http://www.mendeley.com/research/irans-election-rigged-heres-known-so-far/,1606,"0,0,0,0,0",0,/static/snapshots/l/url1606.jpg,Related info on Was Iran&#039;s Election Rigged? Here&#039;s What Is Known So Far. | Mendeley
computer_internet,http://twitter.com/#!/iranriggedelect,1607,"0,0,0,0,0",0,/static/snapshots/l/url1607.jpg,Twitter
culture_politics,http://www.realclearworld.com/articles/2010/06/10/one_year_after_irans_rigged_election_99010.html,1608,"0,0,0,0,0",0,/static/snapshots/l/url1608.jpg,RealClearWorld    - One Year After Iran&#039;s Rigged Election
culture_politics,http://www.globalpolitician.com/25826-iran,1609,"0,0,0,0,0",0,/static/snapshots/l/url1609.jpg,Global Politician - Was Iran’s recent presidential election rigged?
science_technology,http://www.godlikeproductions.com/forum1/message815876/pg1,1610,"0,0,0,0,0",0,/static/snapshots/l/url1610.jpg,Iran election RIGGED...Mousavi lost the balloting in his hometown?
culture_politics,http://www.guardian.co.uk/world/iran-blog/2012/mar/01/iran-parliamentary-elections,1611,"0,0,0,0,0",0,/static/snapshots/l/url1611.jpg,Iran's parliamentary election is a non-event for opposition | World news | The Guardian
culture_politics,http://thelede.blogs.nytimes.com/2009/06/13/landslide-or-fraud-the-debate-online-over-irans-election-results/,1612,"0,0,0,0,0",0,/static/snapshots/l/url1612.jpg,Landslide or Fraud? The Debate Online Over Iran&#039;s Election Results - NYTimes.com
culture_politics,http://answers.yahoo.com/question/index?qid=20090624135015AAxN9GE,1613,"0,0,0,0,0",0,/static/snapshots/l/url1613.jpg,Was the Iran Election Rigged? - Yahoo! Answers
arts_entertainment,http://www.rense.com/general86/regime.htm,1614,"0,0,0,0,0",0,/static/snapshots/l/url1614.jpg,Terry Arnold - US Meddling In Iran Election
culture_politics,http://mirroronamerica.blogspot.com/2009/06/iran-election-rigged-in-favor-of.html,1615,"0,0,0,0,0",0,/static/snapshots/l/url1615.jpg,Iran Election Rigged in Favor of Ahmadinejad | Mirror On America
culture_politics,http://blog.ctnews.com/kantrowitz/2009/06/17/irans-election-probably-not-rigged/,1616,"0,0,0,0,0",0,/static/snapshots/l/url1616.jpg,Iran&#8217;s Election Probably Not Rigged - Jonathan Kantrowitz - Connecticut News
culture_politics,http://www.youtube.com/watch?v=1prPHhDmePA,1617,"0,0,0,0,0",0,/static/snapshots/l/url1617.jpg,Pics Of Iran Ballots  - Proves This Election Was Rigged - YouTube
culture_politics,http://www.r1-forum.com/forums/showthread.php?t=265857,1618,"0,0,0,0,0",0,/static/snapshots/l/url1618.jpg,Was Iran's election rigged? : Yamaha R1 Forum
science_technology,http://blogs.smithsonianmag.com/science/2009/06/using-math-to-examine-iran%E2%80%99s-election-results/,1619,"0,0,0,0,0",0,/static/snapshots/l/url1619.jpg,Using Math to Examine Iran’s Election Results | Surprising Science
culture_politics,http://bigthink.com/As-I-Please/is-iraqs-election-being-rigged,1620,"0,0,0,0,0",0,/static/snapshots/l/url1620.jpg,Is Iraq's Election Being Rigged? | As I Please | Big Think
culture_politics,http://politicalhumor.about.com/od/iran/a/iran-election-jokes.htm,1621,"0,0,0,0,0",0,/static/snapshots/l/url1621.jpg,Iran Election Jokes - Late-Night Jokes About Iran
business,http://abcnews.go.com/Business/Technology/story?id=8202465&page=1,1622,"0,0,0,0,0",0,/static/snapshots/l/url1622.jpg,"Cash for Clunkers Eligible Vehicles, Does Your Old Car Qualify? - ABC News"
business,http://voices.yahoo.com/cash-clunkers-eligible-vehicles-list-available-3904466.html,1623,"0,0,0,0,0",0,/static/snapshots/l/url1623.jpg,Cash for Clunkers' Eligible Vehicles List Available - Yahoo! Voices - voices.yahoo.com
recreation,http://www.nhtsa.gov/Laws+&+Regulations/CARS+Program+Officially+Ended,1624,"0,0,0,0,0",0,/static/snapshots/l/url1624.jpg,CARS Program Officially Ended | National Highway Traffic Safety Administration (NHTSA)
recreation,http://autos.aol.com/gallery/cash-for-clunkers-list/,1625,"0,0,0,0,0",0,/static/snapshots/l/url1625.jpg,Cash for Clunkers List of Top Eligible New Cars
recreation,http://www.cars.com/go/advice/Story.jsp?section=buy&story=cash-for-clunkers-trucks&subject=clunkers,1626,"0,0,0,0,0",0,/static/snapshots/l/url1626.jpg,Cash for Clunkers: Eligible New Trucks and SUVs by Make and Model - Cars.com
recreation,http://www.cars.com/go/advice/Story.jsp?section=buy&story=cash-for-clunkers-cars&subject=clunkers,1627,"0,0,0,0,0",0,/static/snapshots/l/url1627.jpg,Cash for Clunkers: Eligible New Cars by Make and Model - Cars.com
science_technology,http://en.wikipedia.org/wiki/Car_Allowance_Rebate_System,1628,"0,0,0,0,0",0,/static/snapshots/l/url1628.jpg,"Car Allowance Rebate System - Wikipedia, the free encyclopedia"
business,http://www.gm.ca/gm/english/corporate/offers/cashforclunkers/overview,1629,"0,0,0,0,0",0,/static/snapshots/l/url1629.jpg,CASH FOR CLUNKERS
computer_internet,http://www.firstcoastnews.com/news/data/default.aspx,1630,"0,0,0,0,0",0,/static/snapshots/l/url1630.jpg,"Data Center | Jacksonville, FL - St. Augustine, FL - Brunswick, GA | Firstcoastnews.com"
business,http://www.ehow.com/how_5083130_buy-car-cash-clunkers-voucher.html,1631,"0,0,0,0,0",0,/static/snapshots/l/url1631.jpg,How to Buy a Car with a CASH FOR CLUNKERS Voucher | eHow.com
recreation,http://www.edmunds.com/cash-for-clunkers/stimulus-bill.html,1632,"0,0,0,0,0",0,/static/snapshots/l/url1632.jpg,Cash for Clunkers Car Buying Stimulus Bill - Edmunds.com
business,http://www.edmunds.com/car-news/cash-for-clunkers-new-car-candidates.html,1633,"0,0,0,0,0",0,/static/snapshots/l/url1633.jpg,Cash for Clunkers - Eligible New Cars - Edmunds.com
recreation,http://abcnews.go.com/blogs/headlines/2009/07/cash-for-clunkers-are-you-eligible/,1634,"0,0,0,0,0",0,/static/snapshots/l/url1634.jpg,Cash for Clunkers: Are You Eligible? - ABC News
culture_politics,http://cashmoneylife.com/cash-for-clunkers-program-vehicle-eligibility/,1635,"0,0,0,0,0",0,/static/snapshots/l/url1635.jpg,Cash For Clunkers Program Vehicle Eligibility
recreation,http://www.discountnewcars.com.au/news/2010/cash-for-clunkers-whats-eligible-20197.aspx,1636,"0,0,0,0,0",0,/static/snapshots/l/url1636.jpg,Cash for clunkers: what's eligible? -  New Car  at Discount New Cars - Discount New Cars
recreation,http://www.motortrend.com/features/consumer/112_0907_cash_for_clunkers_guide/viewall.html,1637,"0,0,0,0,0",0,/static/snapshots/l/url1637.jpg,Cash For Clunkers - Our Unofficial Guide to the U.S. Government's CARS Program - Motor Trend
recreation,http://voices.yahoo.com/jeep-offering-incentives-cash-clunkers-program-3912870.html,1638,"0,0,0,0,0",0,/static/snapshots/l/url1638.jpg,Jeep Offering Incentives with Cash for Clunkers Program - Yahoo! Voices - voices.yahoo.com
culture_politics,http://cashforclunkerseligibility.blogspot.com/,1639,"0,0,0,0,0",0,/static/snapshots/l/url1639.jpg,Cash for Clunkers Eligibility | Cash for Clunkers Program
recreation,http://www.cleanmpg.com/forums/showthread.php?t=23694,1640,"0,0,0,0,0",0,/static/snapshots/l/url1640.jpg,Cash for Clunkers: Eligible New Cars by Make and Model - CleanMPG Forums
business,http://www.bankrate.com/finance/auto/how-to-use-cash-for-clunkers-1.aspx,1641,"0,0,0,0,0",0,/static/snapshots/l/url1641.jpg,How to use cash for clunkers
recreation,http://www.blueovalforums.com/forums/index.php?/topic/33446-ford-launches-cash-for-clunkers-eligibility-calculator/,1642,"0,0,0,0,0",0,/static/snapshots/l/url1642.jpg,Ford launches Cash-for-Clunkers eligibility calculator - Ford Motor Company Discussion Forum - Blue Oval Forums
business,http://www.privatefleet.com.au/links-and-resources/auto-news/cash-for-clunkers/,1643,"0,0,0,0,0",0,/static/snapshots/l/url1643.jpg,Cash for Clunkers | Australia's Cleaner Car Rebate
recreation,http://www.tflcar.com/2009/07/check-the-cash-for-clunkers-eligibility-list-before-all-the-money-is-gone.html,1644,"0,0,0,0,0",0,/static/snapshots/l/url1644.jpg,"Check the cash for clunkers eligibility list before all the money is gone | TFLCar.com: Automotive News, Views and ReviewsThe Fast Lane Car"
recreation,http://brambletonbuzz.wordpress.com/2009/08/04/cash-for-clunkers-program-expanded-carfax-reports-help-consumers-prove-vehicle-eligibility/,1645,"0,0,0,0,0",0,/static/snapshots/l/url1645.jpg,Cash For Clunkers Program Expanded; Carfax Reports Help Consumers Prove Vehicle Eligibility &laquo; Brambleton Buzz
business,http://www.billshrink.com/blog/4521/cash-for-clunkers-rules/,1646,"0,0,0,0,0",0,/static/snapshots/l/url1646.jpg,Details: Cash for Clunkers Rules | Shrinkage Is Good
