Topic,Query,Result Rank,URL,Likert Rating - Microsoft,Likert Rating - EPFL
Celebrities,michael jackson,36,http://www.allmusic.com/artist/michael-jackson-p4576,,
Celebrities,michael jackson,37,http://music.aol.com/artist/michael-jackson,,
Celebrities,michael jackson,38,http://news.bbc.co.uk/2/hi/8119993.stm,,
Celebrities,michael jackson,39,http://www.foxnews.com/topics/music/michael-jackson.htm,,
Celebrities,michael jackson,40,"http://content.usatoday.com/topics/topic/People/Celebrities/Musicians,+Composers,+Singers,+Rappers,+Groups/Michael+Jackson",,
Celebrities,michael jackson,41,http://www.topix.com/who/michael-jackson,,
Celebrities,michael jackson,42,http://en.wikipedia.org/wiki/Michael_Jackson_(writer),,
Celebrities,michael jackson,43,"http://www.starpulse.com/Music/Jackson,_Michael/",,
Celebrities,michael jackson,44,http://www.telegraph.co.uk/culture/music/michael-jackson/,,
Celebrities,michael jackson,45,http://www.cirquedusoleil.com/en/shows/michael-jackson-tour/default.aspx,,
Celebrities,michael jackson,46,http://www.eonline.com/celebs/Michael_Jackson/114357,,
Celebrities,michael jackson,47,http://www.artistdirect.com/artist/michael-jackson/448122,,
Celebrities,michael jackson,48,http://www.michaeljackson.com/us/node/326415,,
Celebrities,michael jackson,49,http://www.rollingstone.com/music/artists/michael-jackson,,
Celebrities,michael jackson,50,http://music.yahoo.com/michael-jackson/,,
Politics,Tea Party,4,http://teaparty.com/,,
Politics,Tea Party,7,http://www.teapartyday.com/,,
Politics,Tea Party,8,http://www.bbc.co.uk/news/uk-england-york-north-yorkshire-18130236,,
Politics,Tea Party,9,http://www.independent.co.uk/sport/football/news-and-comment/owen-hopes-for-the-ultimate-mad-hatters-tea-party-7768796.html,,
Politics,Tea Party,10,http://www.csmonitor.com/USA/DC-Decoder/Decoder-Wire/2012/0518/Has-the-tea-party-sold-out-House-freshmen-aren-t-who-they-seem,,
Politics,Tea Party,11,http://www.huffingtonpost.com/2012/05/18/indiana-senate-race-tea-party_n_1528285.html,,
Politics,Tea Party,12,http://www.patriotactionnetwork.com/,,
Politics,Tea Party,13,http://www.cbsnews.com/8301-503544_162-20002529-503544.html,,
Politics,Tea Party,14,http://search.twitter.com/search?q=%23teaparty,,
Politics,Tea Party,16,http://en.wikipedia.org/wiki/The_Tea_Party,,
Politics,Tea Party,17,http://www.teaparty.uk.com/,,
Politics,Tea Party,18,http://video.foxnews.com/v/1647162279001/the-tea-party-scorecard,,
Politics,Tea Party,19,http://www.youtube.com/watch?v=uY58uPtAM68,,
Politics,Tea Party,20,http://www.youtube.com/watch?v=cFzQX2i6mwo,,
Politics,Tea Party,21,http://www.washingtonpost.com/politics/is-the-tea-party-still-relevant/2012/04/22/gIQAXP8uZT_story.html,,
Politics,Tea Party,22,http://www.foxnews.com/topics/us/tea-party.htm,,
Politics,Tea Party,23,http://www.teaparty.org/about.php,,
Politics,Tea Party,25,http://www.teapartyitalia.it/,,
Politics,Tea Party,26,http://www.teaparty11.com/,,
Politics,Tea Party,29,http://www.chestertownteaparty.org/,,
Politics,Tea Party,30,http://www.reteaparty.com/,,
Politics,Tea Party,31,http://www.leftjustified.com/,,
Politics,Tea Party,33,http://en.wikipedia.org/wiki/Boston_Tea_Party,,
Politics,Tea Party,34,http://www.groovygames.com/kitty/,,
Politics,Tea Party,36,http://www.usatoday.com/news/politics/2010-07-01-tea-party_N.htm,,
Politics,Tea Party,38,http://www.cocosteaparty.com/,,
Politics,Tea Party,39,http://imvotingteaparty.com/,,
Politics,Tea Party,40,http://www.pbs.org/ktca/liberty/chronicle_boston1774.html,,
Politics,Tea Party,41,http://www.bostonteapartyship.com/,,
Politics,Tea Party,42,http://www.mariecurie.org.uk/en-gb/fundraising-volunteering/blooming-great-tea-party/,,
Politics,Tea Party,43,http://teapartyjesus.tumblr.com/,,
Politics,Tea Party,44,http://www.let.rug.nl/usa/E/teaparty/bostonxx.htm,,
Politics,Tea Party,45,http://www.youtube.com/watch?v=X67qgNtZPdQ,,
Politics,Tea Party,46,http://www.youtube.com/watch?v=N4pb2did8dA,,
Politics,Obama birthplace,1,http://zeenews.india.com/news/world/birther-controversy-obama-might-not-make-ballot_776466.html,,
Politics,Obama birthplace,2,http://www.thetowntalk.com/article/20120519/NEWS/120519009,,
Politics,Obama birthplace,3,http://abcnews.go.com/Politics/OTUS/born-kenya-obamas-literary-agent-misidentified-birthplace-1991/story?id=16372566,,
Politics,Obama birthplace,4,http://www.kansascity.com/2012/05/13/3610986/nc-republican-hopeful-scott-keadle.html,,
Politics,Obama birthplace,5,http://en.wikipedia.org/wiki/Barack_Obama_citizenship_conspiracy_theories,,
Politics,Obama birthplace,7,http://www.wnd.com/2012/05/publisher-not-only-one-confused-about-obama-birthplace/,,
Politics,Obama birthplace,8,http://www.wnd.com/2011/12/98546/,,
Politics,Obama birthplace,9,http://beforeitsnews.com/stories/in/0000000000000145,,
Politics,Obama birthplace,10,http://www.huffingtonpost.com/2012/05/05/north-carolina-birthers_n_1484714.html,,
Politics,Obama birthplace,12,http://www.youtube.com/watch?v=mKTU0DJFjvs,,
Politics,Obama birthplace,13,http://mediamatters.org/blog/201205180026,,
Politics,Obama birthplace,14,http://www.obamaconspiracy.org/2012/05/arizona-asks-hawaii-to-verify-obamas-birthplace/,,
Politics,Obama birthplace,15,http://www.charlotteobserver.com/2012/05/02/3214498/pendergraph-suspicious-of-obamas.html,,
Politics,Obama birthplace,16,http://rt.com/usa/news/americans-divided-birth-birthers/,,
Politics,Obama birthplace,17,http://www.youtube.com/watch?v=lar_bth5NOI,,
Politics,Obama birthplace,18,http://www.newsobserver.com/2012/05/04/2044415/more-nc-gop-candidates-doubt-obamas.html,,
Politics,Obama birthplace,19,http://citizenwells.wordpress.com/2012/05/18/obama-birthplace-changed-to-hawaii-in-2007-dystel-goderich-literary-agents-1991-bio-kenya-birth-orwellian-revisions-obama-records-hidden/,,
Politics,Obama birthplace,20,http://www.mcclatchydc.com/2012/05/14/148774/nc-republican-hopeful-scott-keadle.html,,
Politics,Obama birthplace,21,http://directorblue.blogspot.com/2012/05/why-barack-obama-listed-his-birthplace.html,,
Politics,Obama birthplace,22,http://www.thegrio.com/politics/scott-keadle-clears-up-barack-obamas-birth-comment.php,,
Politics,Obama birthplace,23,http://www.ketknbc.com/news/talkback/obama-birthplace-again-in-question,,
Politics,Obama birthplace,24,http://angrywhitedude.com/2012/05/congress-must-fully-investigate-obamas-birthplace-now/,,
Politics,Obama birthplace,25,http://www.cbsnews.com/2300-504784_162-10006892.html,,
Politics,Obama birthplace,26,http://www.therightscoop.com/n-c-republican-hopeful-regrets-comments-on-obamas-birthplace/,,
Politics,Obama birthplace,27,http://www.rightwinggranny.com/?tag=president-obamas-birthplace,,
Politics,Obama birthplace,28,http://gillreport.com/2012/05/obamas-literary-agent-listed-his-birthplace-as-kenya/,,
Politics,Obama birthplace,29,http://www.infowars.com/evidence-obama-born-in-kenya-goes-beyond-1991-brochure/,,
Politics,Obama birthplace,30,http://www.freerepublic.com/focus/f-news/2885811/posts,,
Politics,Obama birthplace,31,http://www.amazon.com/forum/barack%20obama?_encoding=UTF8&cdForum=Fx17XU95ZE3WLUZ&cdThread=Tx1B6MNS0RVD99J,,
Politics,Obama birthplace,32,http://1click.indiatimes.com/article/0eBfaQ43YogWg?q=Barack+Obama,,
Politics,Obama birthplace,33,http://nation.foxnews.com/donald-trump/2011/03/17/trump-says-he-has-doubts-about-obamas-birthplace,,
Politics,Obama birthplace,34,http://www.realclearpolitics.com/video/2011/04/06/trump_expresses_real_doubts_about_obamas_birthplace.html,,
Politics,Obama birthplace,35,http://www.topix.com/forum/columbus/TVPDBN3NP4FD207HN,,
Politics,Obama birthplace,36,http://onesearch4-2.newsvine.com/_news/2012/05/05/11557120-republican-candidates-still-question-obamas-birthplace,,
Politics,Obama birthplace,37,http://news.yahoo.com/born-kenya-obamas-literary-agent-misidentified-birthplace-1991-215754016.html,,
Politics,Death Panels,1,http://en.wikipedia.org/wiki/Death_panel,,
Politics,Death Panels,2,http://www.nytimes.com/2009/08/14/health/policy/14panel.html,,
Politics,Death Panels,3,http://www.americanthinker.com/2012/04/the_death_panels_loving_embrace.html,,
Politics,Death Panels,4,http://www.americanthinker.com/blog/2012/03/sarah_palin_was_right_about_death_panels.html,,
Politics,Death Panels,5,http://ordinary-gentlemen.com/canada/2012/05/18/death-panels-canadian-edition/,,
Politics,Death Panels,6,http://www.factcheck.org/2012/04/death-panels-redux/,,
Politics,Death Panels,8,http://www.politifact.com/truth-o-meter/article/2009/dec/18/politifact-lie-year-death-panels/,,
Politics,Death Panels,9,http://www.star-telegram.com/2012/03/24/3833274/texas-has-had-death-panels-since.html,,
Politics,Death Panels,10,http://abcnews.go.com/Politics/OTUS/public-options-death-panels-health-care-debate-evolved/story?id=15982445,,
Politics,Death Panels,12,http://www.therightscoop.com/shock-brain-surgeon-confirms-obamacare-rations-care-has-death-panels/,,
Politics,Death Panels,13,http://videocafe.crooksandliars.com/david/santorum-romney-and-obama-both-created-death,,
Politics,Death Panels,14,http://www.annals.org/content/156/5/394,,
Politics,Death Panels,15,http://www.lifenews.com/2012/03/22/house-votes-to-repeal-ipab-obamacare-death-panels/,,
Politics,Death Panels,16,http://www.esquire.com/blogs/politics/death-panels-are-real-4718193,,
Politics,Death Panels,18,http://www.washingtonpost.com/blogs/election-2012/post/gingrich-palin-was-right-on-death-panels/2011/10/11/gIQATUPqdL_blog.html,,
Politics,Death Panels,20,http://spectator.org/archives/2012/03/02/death-panel-malpractice,,
Politics,Death Panels,21,http://www.newsmax.com/Headline/obama-death-panels-medicare/2010/12/26/id/381043,,
Politics,Death Panels,22,http://online.wsj.com/article/SB10001424052970203731004576045702803914780.html,,
Politics,Death Panels,24,http://www.huffingtonpost.com/2012/02/06/santorum-death-panels-mitt-romney_n_1257542.html,,
Politics,Death Panels,25,http://www.boston.com/bostonglobe/editorial_opinion/oped/articles/2011/01/22/the_reality_of_death_panels/,,
Politics,Death Panels,26,http://www.salon.com/2009/08/11/denial_of_care/,,
Politics,Death Panels,27,http://dissenter.firedoglake.com/2012/04/29/obamas-death-panels-jeremy-scahill-at-the-drone-summit-video/,,
Politics,Death Panels,28,http://maddowblog.msnbc.msn.com/_news/2012/02/24/10497644-santorums-dutch-death-panels?lite,,
Politics,Death Panels,29,http://mediamatters.org/research/200908100054,,
Politics,Death Panels,30,http://www.youtube.com/watch?v=5ZrvqWcPxgQ,,
Politics,Death Panels,31,http://www.infowars.com/bill-gates-favors-death-panel-and-vaccines-to-decrease-world%E2%80%99s-population/,,
Politics,Death Panels,32,http://www.motherjones.com/politics/2011/01/gop-resurrects-death-panels,,
Politics,Death Panels,33,http://www.nypost.com/p/news/opinion/opedcolumnists/here_come_death_panels_rOgtOinGhJgRdmCYR9JtcK,,
Politics,Death Panels,34,http://www.dickmorris.com/kill-the-obamacare-death-panels-dick-morris-tv-lunch-alert/,,
Politics,Death Panels,35,http://www.theatlantic.com/health/archive/2012/03/moving-away-from-death-panels-health-reform-for-the-way-we-die/253683/,,
Politics,Death Panels,36,http://www.csmonitor.com/USA/Politics/2010/1227/Death-panels-controversy-Is-Obama-avoiding-Congress,,
Politics,Death Panels,37,http://blogs.the-american-interest.com/wrm/2012/04/22/are-death-panels-making-a-comeback/,,
Politics,Death Panels,38,http://dailycaller.com/2011/11/29/lame-duck-barney-frank-joins-effort-to-repeal-obamacare-death-panels/,,
Politics,Death Panels,39,http://www.forbes.com/sites/rickungar/2011/01/05/arizona-death-panel-claims-another-victim/,,
Politics,Death Panels,40,http://lewrockwell.com/gregory/gregory241.html,,
Politics,Death Panels,41,http://www.freedomworks.org/blog/daniel-anderson/why-we-need-to-repeal-ipab,,
Politics,Iran election rigged,1,http://articles.cnn.com/2009-06-15/world/iran.elections.qa_1_amir-taheri-votes-cast-presidential-elections?_s=PM:WORLD,,
Politics,Iran election rigged,3,"http://www.time.com/time/specials/packages/article/0,28804,1904645_1904644_1904643,00.html",,
Politics,Iran election rigged,4,http://www.huffingtonpost.com/cenk-uygur/iranian-elections-were-ob_b_215230.html,,
Politics,Iran election rigged,6,http://hotair.com/archives/2009/06/13/senior-us-official-yes-the-iranian-election-was-rigged/,,
Politics,Iran election rigged,8,http://www.washingtonpost.com/wp-dyn/content/article/2009/06/20/AR2009062000004.html,,
Politics,Iran election rigged,9,http://www.elvinlim.com/2009/06/was-iranian-election-rigged-or-not.html,,
Politics,Iran election rigged,10,http://www.consortiumnews.com/2009/092109.html,,
Politics,Iran election rigged,12,http://www.youtube.com/watch?v=qQjjaaeLP-k,,
Politics,Iran election rigged,13,http://en.wikipedia.org/wiki/2009%E2%80%932010_Iranian_election_protests,,
Politics,Iran election rigged,16,http://nerdfighters.ning.com/profiles/blogs/iran-election-rigged,,
Politics,Iran election rigged,17,http://wiki.answers.com/Q/Was_Iran's_election_rigged,,
Politics,Iran election rigged,18,http://www.innworldreport.net/inn/index.php?option=com_content&view=article&id=1003:was-irans-election-rigged-&catid=36:international&Itemid=1,,
Politics,Iran election rigged,21,http://www.youtube.com/watch?v=mdz8a-t6Vps,,
Politics,Iran election rigged,22,http://www.mendeley.com/research/irans-election-rigged-heres-known-so-far/,,
Politics,Iran election rigged,24,http://twitter.com/#!/iranriggedelect,,
Politics,Iran election rigged,25,http://www.realclearworld.com/articles/2010/06/10/one_year_after_irans_rigged_election_99010.html,,
Politics,Iran election rigged,26,http://www.globalpolitician.com/25826-iran,,
Politics,Iran election rigged,27,http://www.godlikeproductions.com/forum1/message815876/pg1,,
Politics,Iran election rigged,28,http://www.guardian.co.uk/world/iran-blog/2012/mar/01/iran-parliamentary-elections,,
Politics,Iran election rigged,30,http://thelede.blogs.nytimes.com/2009/06/13/landslide-or-fraud-the-debate-online-over-irans-election-results/,,
Politics,Iran election rigged,31,http://answers.yahoo.com/question/index?qid=20090624135015AAxN9GE,,
Politics,Iran election rigged,33,http://www.rense.com/general86/regime.htm,,
Politics,Iran election rigged,34,http://mirroronamerica.blogspot.com/2009/06/iran-election-rigged-in-favor-of.html,,
Politics,Iran election rigged,35,http://blog.ctnews.com/kantrowitz/2009/06/17/irans-election-probably-not-rigged/,,
Politics,Iran election rigged,36,http://www.youtube.com/watch?v=1prPHhDmePA,,
Politics,Iran election rigged,37,http://www.r1-forum.com/forums/showthread.php?t=265857,,
Politics,Iran election rigged,38,http://blogs.smithsonianmag.com/science/2009/06/using-math-to-examine-iran%E2%80%99s-election-results/,,
Politics,Iran election rigged,39,http://bigthink.com/As-I-Please/is-iraqs-election-being-rigged,,
Politics,Iran election rigged,40,http://politicalhumor.about.com/od/iran/a/iran-election-jokes.htm,,
Politics,cash for clunkers eligibility,4,http://abcnews.go.com/Business/Technology/story?id=8202465&page=1,,
Politics,cash for clunkers eligibility,7,http://voices.yahoo.com/cash-clunkers-eligible-vehicles-list-available-3904466.html,,
Politics,cash for clunkers eligibility,9,http://www.nhtsa.gov/Laws+&+Regulations/CARS+Program+Officially+Ended,,
Politics,cash for clunkers eligibility,10,http://autos.aol.com/gallery/cash-for-clunkers-list/,,
Politics,cash for clunkers eligibility,11,http://www.cars.com/go/advice/Story.jsp?section=buy&story=cash-for-clunkers-trucks&subject=clunkers,,
Politics,cash for clunkers eligibility,12,http://www.cars.com/go/advice/Story.jsp?section=buy&story=cash-for-clunkers-cars&subject=clunkers,,
Politics,cash for clunkers eligibility,13,http://en.wikipedia.org/wiki/Car_Allowance_Rebate_System,,
Politics,cash for clunkers eligibility,14,http://www.gm.ca/gm/english/corporate/offers/cashforclunkers/overview,,
Politics,cash for clunkers eligibility,15,http://www.firstcoastnews.com/news/data/default.aspx,,
Politics,cash for clunkers eligibility,16,http://www.ehow.com/how_5083130_buy-car-cash-clunkers-voucher.html,,
Politics,cash for clunkers eligibility,18,http://www.edmunds.com/cash-for-clunkers/stimulus-bill.html,,
Politics,cash for clunkers eligibility,19,http://www.edmunds.com/car-news/cash-for-clunkers-new-car-candidates.html,,
Politics,cash for clunkers eligibility,20,http://abcnews.go.com/blogs/headlines/2009/07/cash-for-clunkers-are-you-eligible/,,
Politics,cash for clunkers eligibility,21,http://cashmoneylife.com/cash-for-clunkers-program-vehicle-eligibility/,,
Politics,cash for clunkers eligibility,22,http://www.discountnewcars.com.au/news/2010/cash-for-clunkers-whats-eligible-20197.aspx,,
Politics,cash for clunkers eligibility,23,http://www.motortrend.com/features/consumer/112_0907_cash_for_clunkers_guide/viewall.html,,
